date,station_id,rain_mm,tmax_c,tmin_c,rh_mean_pct,wind_kmh
2023-11-08,MOCK_AWS_18,0.0,31.6,13.7,60.0,8.8
2023-11-09,MOCK_AWS_18,0.0,32.9,14.7,63.0,8.3
2023-11-10,MOCK_AWS_18,0.0,32.3,13.6,57.0,7.9
2023-11-11,MOCK_AWS_18,0.0,28.5,12.4,56.0,7.0
2023-11-12,MOCK_AWS_18,0.0,28.5,12.0,55.0,5.4
2023-11-13,MOCK_AWS_18,0.0,26.4,11.6,68.0,3.9
2023-11-14,MOCK_AWS_18,0.0,29.0,11.4,58.0,5.0
2023-11-15,MOCK_AWS_18,0.0,29.4,12.3,64.0,5.0
2023-11-16,MOCK_AWS_18,0.0,28.1,11.7,51.0,4.4
2023-11-17,MOCK_AWS_18,0.0,29.3,12.5,54.0,8.1
2023-11-18,MOCK_AWS_18,0.0,30.0,14.0,59.0,2.5
2023-11-19,MOCK_AWS_18,0.0,30.8,13.5,60.0,8.1
2023-11-20,MOCK_AWS_18,0.0,31.6,14.3,63.0,4.2
2023-11-21,MOCK_AWS_18,0.0,30.4,13.8,53.0,2.6
2023-11-22,MOCK_AWS_18,0.0,27.9,11.5,68.0,4.6
2023-11-23,MOCK_AWS_18,0.0,26.2,10.5,64.0,5.0
2023-11-24,MOCK_AWS_18,0.0,27.5,11.3,62.0,4.5
2023-11-25,MOCK_AWS_18,0.0,27.5,11.1,59.0,4.7
2023-11-26,MOCK_AWS_18,0.0,23.9,6.8,65.0,5.0
2023-11-27,MOCK_AWS_18,0.0,24.1,9.3,66.0,4.1
2023-11-28,MOCK_AWS_18,0.0,23.6,8.2,58.0,8.7
2023-11-29,MOCK_AWS_18,0.0,25.2,9.9,62.0,3.6
2023-11-30,MOCK_AWS_18,0.0,24.2,9.3,59.0,2.6
2023-12-01,MOCK_AWS_18,0.0,24.5,9.3,65.0,3.4
2023-12-02,MOCK_AWS_18,0.0,26.3,10.3,60.0,3.4
2023-12-03,MOCK_AWS_18,,,,,
2023-12-04,MOCK_AWS_18,0.0,25.0,9.7,59.0,4.9
2023-12-05,MOCK_AWS_18,0.0,24.7,10.9,63.0,4.0
2023-12-06,MOCK_AWS_18,0.0,25.6,8.8,62.0,6.3
2023-12-07,MOCK_AWS_18,0.0,23.8,8.3,57.0,9.8
2023-12-08,MOCK_AWS_18,0.0,24.0,9.0,59.0,5.0
2023-12-09,MOCK_AWS_18,0.0,21.8,7.3,68.0,3.8
2023-12-10,MOCK_AWS_18,0.0,20.8,4.5,61.0,7.5
2023-12-11,MOCK_AWS_18,0.0,19.1,5.7,65.0,4.8
2023-12-12,MOCK_AWS_18,0.0,17.2,7.8,60.0,4.7
2023-12-13,MOCK_AWS_18,0.0,19.5,5.0,67.0,2.3
2023-12-14,MOCK_AWS_18,0.0,18.9,4.9,67.0,3.3
2023-12-15,MOCK_AWS_18,0.0,13.6,4.1,72.0,5.1
2023-12-16,MOCK_AWS_18,0.0,17.7,6.2,67.0,3.7
2023-12-17,MOCK_AWS_18,0.0,20.7,6.6,69.0,5.6
2023-12-18,MOCK_AWS_18,0.0,19.3,4.8,59.0,2.8
2023-12-19,MOCK_AWS_18,0.0,22.6,7.7,65.0,5.3
2023-12-20,MOCK_AWS_18,0.0,17.3,6.8,67.0,5.7
2023-12-21,MOCK_AWS_18,0.0,18.7,4.1,62.0,3.0
2023-12-22,MOCK_AWS_18,0.0,18.8,5.2,64.0,5.0
2023-12-23,MOCK_AWS_18,0.0,17.9,4.6,70.0,2.2
2023-12-24,MOCK_AWS_18,0.0,19.6,4.9,65.0,3.6
2023-12-25,MOCK_AWS_18,0.0,20.6,6.5,67.0,3.0
2023-12-26,MOCK_AWS_18,0.0,22.8,6.9,68.0,4.8
2023-12-27,MOCK_AWS_18,,,,,
2023-12-28,MOCK_AWS_18,0.0,26.1,10.2,71.0,3.7
2023-12-29,MOCK_AWS_18,0.0,23.8,8.9,65.0,6.0
2023-12-30,MOCK_AWS_18,0.0,22.5,9.1,61.0,5.0
2023-12-31,MOCK_AWS_18,0.0,20.7,6.8,58.0,4.8
2024-01-01,MOCK_AWS_18,0.0,20.6,5.7,61.0,6.5
2024-01-02,MOCK_AWS_18,0.0,17.0,3.0,62.0,4.4
2024-01-03,MOCK_AWS_18,0.0,21.1,6.9,59.0,8.1
2024-01-04,MOCK_AWS_18,0.0,23.2,8.8,62.0,5.3
2024-01-05,MOCK_AWS_18,0.0,24.5,11.5,62.0,6.0
2024-01-06,MOCK_AWS_18,0.0,25.7,10.5,74.0,9.0
2024-01-07,MOCK_AWS_18,0.0,25.6,10.0,63.0,3.9
2024-01-08,MOCK_AWS_18,,,,,
2024-01-09,MOCK_AWS_18,0.0,24.8,8.8,65.0,3.5
2024-01-10,MOCK_AWS_18,0.0,20.0,9.7,66.0,8.8
2024-01-11,MOCK_AWS_18,0.0,19.2,5.6,63.0,10.9
2024-01-12,MOCK_AWS_18,0.0,22.0,6.3,63.0,4.7
2024-01-13,MOCK_AWS_18,0.0,18.3,4.0,64.0,5.4
2024-01-14,MOCK_AWS_18,0.0,18.0,5.0,65.0,4.4
2024-01-15,MOCK_AWS_18,0.0,20.0,7.7,64.0,5.3
2024-01-16,MOCK_AWS_18,0.0,20.3,7.0,69.0,3.0
2024-01-17,MOCK_AWS_18,0.0,19.0,5.7,70.0,3.7
2024-01-18,MOCK_AWS_18,0.0,20.8,8.5,62.0,4.4
2024-01-19,MOCK_AWS_18,0.0,20.2,8.4,71.0,5.7
2024-01-20,MOCK_AWS_18,0.0,22.2,9.5,70.0,5.3
2024-01-21,MOCK_AWS_18,0.0,23.2,8.7,62.0,4.6
2024-01-22,MOCK_AWS_18,0.0,25.1,9.7,66.0,3.6
2024-01-23,MOCK_AWS_18,0.0,25.0,10.2,69.0,3.6
2024-01-24,MOCK_AWS_18,4.8,18.2,9.5,47.0,2.3
2024-01-25,MOCK_AWS_18,0.0,20.4,6.4,60.0,4.2
2024-01-26,MOCK_AWS_18,0.0,19.9,5.4,69.0,3.7
2024-01-27,MOCK_AWS_18,1.9,19.1,7.0,50.0,8.2
2024-01-28,MOCK_AWS_18,6.5,20.4,8.4,60.0,9.8
2024-01-29,MOCK_AWS_18,1.1,22.9,11.0,55.0,7.9
2024-01-30,MOCK_AWS_18,20.1,19.9,8.8,52.0,8.4
2024-01-31,MOCK_AWS_18,2.6,22.0,12.1,51.0,5.6
2024-02-01,MOCK_AWS_18,0.0,27.4,11.7,64.0,5.9
2024-02-02,MOCK_AWS_18,0.0,26.0,11.3,59.0,5.6
2024-02-03,MOCK_AWS_18,0.6,23.9,9.6,62.0,5.2
2024-02-04,MOCK_AWS_18,1.5,25.7,11.3,50.0,5.5
2024-02-05,MOCK_AWS_18,6.1,22.6,11.1,57.0,5.2
2024-02-06,MOCK_AWS_18,0.0,24.8,9.8,61.0,3.4
2024-02-07,MOCK_AWS_18,0.0,26.3,11.1,69.0,4.5
2024-02-08,MOCK_AWS_18,0.0,27.7,10.7,65.0,4.3
2024-02-09,MOCK_AWS_18,0.0,26.9,10.6,65.0,5.0
2024-02-10,MOCK_AWS_18,4.7,23.5,11.1,52.0,6.2
2024-02-11,MOCK_AWS_18,0.0,23.6,8.4,60.0,4.9
2024-02-12,MOCK_AWS_18,0.0,23.4,9.4,60.0,3.0
2024-02-13,MOCK_AWS_18,0.0,25.8,9.3,65.0,2.2
2024-02-14,MOCK_AWS_18,0.0,25.5,10.8,57.0,4.3
2024-02-15,MOCK_AWS_18,0.0,26.7,11.3,70.0,3.5
2024-02-16,MOCK_AWS_18,0.0,24.9,10.1,58.0,5.2
2024-02-17,MOCK_AWS_18,0.0,26.1,9.8,59.0,7.1
2024-02-18,MOCK_AWS_18,0.0,28.0,11.5,67.0,10.5
2024-02-19,MOCK_AWS_18,0.0,29.9,14.1,56.0,7.5
2024-02-20,MOCK_AWS_18,0.0,25.5,9.5,59.0,7.4
2024-02-21,MOCK_AWS_18,0.0,27.4,12.4,62.0,8.9
2024-02-22,MOCK_AWS_18,0.0,27.1,12.1,58.0,6.3
2024-02-23,MOCK_AWS_18,0.0,26.1,11.3,61.0,7.9
2024-02-24,MOCK_AWS_18,0.0,23.0,8.4,62.0,4.0
2024-02-25,MOCK_AWS_18,6.2,19.9,7.3,43.0,7.3
2024-02-26,MOCK_AWS_18,0.0,23.9,8.5,58.0,7.1
2024-02-27,MOCK_AWS_18,0.0,28.8,12.5,59.0,7.3
2024-02-28,MOCK_AWS_18,0.0,28.0,12.2,56.0,4.2
2024-02-29,MOCK_AWS_18,0.0,31.4,14.0,50.0,4.6
2024-03-01,MOCK_AWS_18,0.0,26.4,10.5,53.0,4.1
2024-03-02,MOCK_AWS_18,0.0,23.2,8.2,54.0,3.2
2024-03-03,MOCK_AWS_18,,,,,
2024-03-04,MOCK_AWS_18,0.0,25.7,10.2,55.0,6.1
2024-03-05,MOCK_AWS_18,0.0,27.8,11.6,55.0,7.4
2024-03-06,MOCK_AWS_18,0.0,27.6,12.5,45.0,7.4
2024-03-07,MOCK_AWS_18,,,,,
2024-03-08,MOCK_AWS_18,0.0,28.8,13.6,57.0,10.0
2024-03-09,MOCK_AWS_18,0.0,32.5,15.7,52.0,8.1
2024-03-10,MOCK_AWS_18,,,,,
2024-03-11,MOCK_AWS_18,0.0,29.6,13.9,54.0,9.2
2024-03-12,MOCK_AWS_18,0.0,31.1,15.1,57.0,10.0
2024-03-13,MOCK_AWS_18,3.2,30.1,16.1,47.0,5.1
2024-03-14,MOCK_AWS_18,0.0,30.3,13.1,45.0,8.0
2024-03-15,MOCK_AWS_18,0.0,28.1,12.1,45.0,7.2
2024-03-16,MOCK_AWS_18,30.9,21.5,11.4,39.0,6.2
2024-03-17,MOCK_AWS_18,0.2,28.8,14.0,50.0,12.9
2024-03-18,MOCK_AWS_18,0.0,31.0,15.9,42.0,7.7
2024-03-19,MOCK_AWS_18,0.0,33.5,17.0,52.0,6.6
2024-03-20,MOCK_AWS_18,0.0,34.4,17.4,52.0,6.9
2024-03-21,MOCK_AWS_18,0.0,32.6,16.6,49.0,8.0
2024-03-22,MOCK_AWS_18,0.0,39.0,18.9,51.0,10.1
2024-03-23,MOCK_AWS_18,0.0,36.6,19.1,49.0,6.9
2024-03-24,MOCK_AWS_18,0.0,34.5,18.2,45.0,6.0
2024-03-25,MOCK_AWS_18,0.0,35.8,18.3,56.0,12.0
2024-03-26,MOCK_AWS_18,0.0,33.4,17.3,45.0,11.9
2024-03-27,MOCK_AWS_18,0.0,33.8,17.9,51.0,9.9
2024-03-28,MOCK_AWS_18,0.0,31.8,15.9,45.0,3.6
2024-03-29,MOCK_AWS_18,0.0,33.5,15.6,46.0,10.2
2024-03-30,MOCK_AWS_18,0.0,35.8,18.0,41.0,7.8
2024-03-31,MOCK_AWS_18,,,,,
2024-04-01,MOCK_AWS_18,0.0,37.0,19.6,46.0,7.8
2024-04-02,MOCK_AWS_18,0.0,38.0,21.0,45.0,7.6
2024-04-03,MOCK_AWS_18,3.9,38.1,21.3,38.0,10.5
2024-04-04,MOCK_AWS_18,0.0,37.8,19.7,36.0,13.1
2024-04-05,MOCK_AWS_18,0.0,36.3,18.8,44.0,14.1
2024-04-06,MOCK_AWS_18,0.0,36.4,18.4,42.0,7.6
2024-04-07,MOCK_AWS_18,0.0,36.9,18.9,40.0,6.4
2024-04-08,MOCK_AWS_18,0.0,35.4,17.9,46.0,10.6
2024-04-09,MOCK_AWS_18,,,,,
2024-04-10,MOCK_AWS_18,0.0,31.4,16.5,46.0,8.6
2024-04-11,MOCK_AWS_18,0.0,36.5,18.8,46.0,8.7
2024-04-12,MOCK_AWS_18,0.0,35.6,19.2,36.0,7.6
2024-04-13,MOCK_AWS_18,0.0,32.6,15.1,44.0,6.6
2024-04-14,MOCK_AWS_18,0.0,35.0,18.7,42.0,10.5
2024-04-15,MOCK_AWS_18,0.0,36.9,20.0,42.0,13.6
2024-04-16,MOCK_AWS_18,0.0,38.3,20.9,39.0,12.0
2024-04-17,MOCK_AWS_18,0.0,40.1,22.9,42.0,11.0
2024-04-18,MOCK_AWS_18,0.0,42.5,23.8,36.0,11.7
2024-04-19,MOCK_AWS_18,0.0,44.6,25.8,34.0,11.7
2024-04-20,MOCK_AWS_18,0.0,43.3,24.9,42.0,8.3
2024-04-21,MOCK_AWS_18,2.7,41.8,26.3,37.0,14.4
2024-04-22,MOCK_AWS_18,0.0,43.9,25.9,42.0,15.5
2024-04-23,MOCK_AWS_18,0.0,40.6,22.6,44.0,15.2
2024-04-24,MOCK_AWS_18,0.0,37.9,20.9,39.0,9.8
2024-04-25,MOCK_AWS_18,0.0,37.7,22.1,39.0,10.0
2024-04-26,MOCK_AWS_18,0.0,37.2,20.8,38.0,11.4
2024-04-27,MOCK_AWS_18,,,,,
2024-04-28,MOCK_AWS_18,0.0,40.4,23.2,37.0,6.7
2024-04-29,MOCK_AWS_18,0.0,39.1,22.2,39.0,10.7
2024-04-30,MOCK_AWS_18,0.0,38.5,21.2,39.0,6.9
2024-05-01,MOCK_AWS_18,0.0,35.8,19.4,41.0,6.4
2024-05-02,MOCK_AWS_18,0.0,38.4,21.4,37.0,3.4
2024-05-03,MOCK_AWS_18,0.0,40.5,22.3,36.0,9.7
2024-05-04,MOCK_AWS_18,0.0,37.7,20.9,41.0,8.0
2024-05-05,MOCK_AWS_18,0.0,41.0,25.5,33.0,5.3
2024-05-06,MOCK_AWS_18,0.0,42.9,25.3,31.0,8.2
2024-05-07,MOCK_AWS_18,0.0,43.5,24.8,34.0,11.0
2024-05-08,MOCK_AWS_18,0.0,42.2,25.0,35.0,18.1
2024-05-09,MOCK_AWS_18,0.0,43.4,25.1,37.0,16.3
2024-05-10,MOCK_AWS_18,0.0,42.2,25.0,38.0,15.6
2024-05-11,MOCK_AWS_18,0.0,41.8,26.8,40.0,11.7
2024-05-12,MOCK_AWS_18,0.0,43.8,27.1,41.0,22.9
2024-05-13,MOCK_AWS_18,0.0,46.1,28.8,40.0,25.5
2024-05-14,MOCK_AWS_18,0.0,45.5,28.0,34.0,24.2
2024-05-15,MOCK_AWS_18,0.0,42.5,26.7,36.0,13.7
2024-05-16,MOCK_AWS_18,0.0,42.0,25.1,39.0,21.4
2024-05-17,MOCK_AWS_18,0.0,42.0,25.3,36.0,15.1
2024-05-18,MOCK_AWS_18,0.0,40.7,24.8,38.0,17.2
2024-05-19,MOCK_AWS_18,0.0,41.8,25.8,40.0,16.0
2024-05-20,MOCK_AWS_18,0.0,45.7,29.2,38.0,13.6
2024-05-21,MOCK_AWS_18,0.0,45.6,27.9,42.0,8.0
2024-05-22,MOCK_AWS_18,0.0,43.3,27.1,44.0,18.1
2024-05-23,MOCK_AWS_18,0.0,41.2,24.3,37.0,8.6
2024-05-24,MOCK_AWS_18,0.0,40.7,25.7,39.0,9.4
2024-05-25,MOCK_AWS_18,,,,,
2024-05-26,MOCK_AWS_18,0.0,39.0,24.8,40.0,10.9
2024-05-27,MOCK_AWS_18,0.0,39.9,24.6,39.0,10.2
2024-05-28,MOCK_AWS_18,0.0,43.3,28.2,42.0,9.4
2024-05-29,MOCK_AWS_18,0.0,40.1,26.0,42.0,13.6
2024-05-30,MOCK_AWS_18,0.0,41.3,26.3,45.0,13.7
2024-05-31,MOCK_AWS_18,0.0,43.8,28.1,44.0,11.6
2024-06-01,MOCK_AWS_18,0.0,46.3,31.7,48.0,9.5
2024-06-02,MOCK_AWS_18,0.0,45.4,31.7,44.0,10.5
2024-06-03,MOCK_AWS_18,0.0,42.1,26.8,42.0,8.9
2024-06-04,MOCK_AWS_18,0.0,44.9,28.7,48.0,10.9
2024-06-05,MOCK_AWS_18,0.0,42.3,27.9,44.0,15.7
2024-06-06,MOCK_AWS_18,0.0,41.0,26.6,50.0,9.6
2024-06-07,MOCK_AWS_18,0.0,38.5,24.7,48.0,7.5
2024-06-08,MOCK_AWS_18,0.0,38.5,24.0,49.0,16.0
2024-06-09,MOCK_AWS_18,0.0,40.4,26.9,47.0,14.7
2024-06-10,MOCK_AWS_18,0.0,38.9,25.3,43.0,16.8
2024-06-11,MOCK_AWS_18,0.0,39.3,25.9,41.0,17.9
2024-06-12,MOCK_AWS_18,0.0,38.1,23.8,46.0,8.6
2024-06-13,MOCK_AWS_18,0.0,39.5,26.3,54.0,8.4
2024-06-14,MOCK_AWS_18,0.0,38.9,26.3,47.0,9.0
2024-06-15,MOCK_AWS_18,0.0,40.4,26.7,47.0,11.7
2024-06-16,MOCK_AWS_18,0.0,38.7,27.1,52.0,12.7
2024-06-17,MOCK_AWS_18,0.0,38.3,27.8,58.0,16.4
2024-06-18,MOCK_AWS_18,0.0,38.8,27.4,51.0,8.8
2024-06-19,MOCK_AWS_18,0.0,37.1,25.2,55.0,12.8
2024-06-20,MOCK_AWS_18,0.0,38.7,27.0,49.0,11.1
2024-06-21,MOCK_AWS_18,28.8,34.6,29.1,44.0,12.6
2024-06-22,MOCK_AWS_18,5.6,34.8,25.2,49.0,12.9
2024-06-23,MOCK_AWS_18,3.4,33.5,24.7,51.0,8.4
2024-06-24,MOCK_AWS_18,0.0,39.1,27.8,61.0,11.3
2024-06-25,MOCK_AWS_18,0.0,39.2,27.4,53.0,8.7
2024-06-26,MOCK_AWS_18,0.0,37.8,27.6,54.0,15.5
2024-06-27,MOCK_AWS_18,0.0,42.8,30.4,55.0,13.3
2024-06-28,MOCK_AWS_18,3.3,37.2,28.8,44.0,10.6
2024-06-29,MOCK_AWS_18,24.4,31.3,28.1,50.0,6.2
2024-06-30,MOCK_AWS_18,0.0,37.0,25.5,58.0,7.6
2024-07-01,MOCK_AWS_18,0.0,38.5,27.5,60.0,12.0
2024-07-02,MOCK_AWS_18,0.0,35.1,25.0,63.0,14.8
2024-07-03,MOCK_AWS_18,0.0,34.9,24.7,66.0,9.4
2024-07-04,MOCK_AWS_18,7.8,30.2,25.4,56.0,6.6
2024-07-05,MOCK_AWS_18,,,,,
2024-07-06,MOCK_AWS_18,11.3,29.0,23.5,51.0,11.5
2024-07-07,MOCK_AWS_18,0.0,35.5,25.9,60.0,6.2
2024-07-08,MOCK_AWS_18,0.0,34.9,24.8,68.0,3.8
2024-07-09,MOCK_AWS_18,0.0,32.5,22.3,62.0,3.9
2024-07-10,MOCK_AWS_18,2.0,29.4,23.8,59.0,5.0
2024-07-11,MOCK_AWS_18,0.3,29.2,23.4,74.0,5.6
2024-07-12,MOCK_AWS_18,0.0,33.3,24.3,70.0,5.8
2024-07-13,MOCK_AWS_18,0.0,34.0,25.6,80.0,7.0
2024-07-14,MOCK_AWS_18,0.0,32.8,24.7,74.0,7.8
2024-07-15,MOCK_AWS_18,0.0,33.8,25.4,82.0,13.1
2024-07-16,MOCK_AWS_18,0.0,35.1,26.9,79.0,11.4
2024-07-17,MOCK_AWS_18,0.0,34.6,26.5,81.0,12.7
2024-07-18,MOCK_AWS_18,0.0,30.4,23.8,83.0,7.2
2024-07-19,MOCK_AWS_18,0.0,30.1,22.1,72.0,11.5
2024-07-20,MOCK_AWS_18,0.0,33.3,26.0,74.0,13.1
2024-07-21,MOCK_AWS_18,,,,,
2024-07-22,MOCK_AWS_18,,,,,
2024-07-23,MOCK_AWS_18,0.0,34.1,24.3,78.0,9.0
2024-07-24,MOCK_AWS_18,2.4,30.7,23.4,60.0,4.0
2024-07-25,MOCK_AWS_18,0.0,33.5,25.2,77.0,7.1
2024-07-26,MOCK_AWS_18,0.0,32.5,24.0,72.0,7.1
2024-07-27,MOCK_AWS_18,0.0,36.1,28.1,72.0,4.9
2024-07-28,MOCK_AWS_18,0.0,37.9,29.6,75.0,9.8
2024-07-29,MOCK_AWS_18,0.0,37.3,28.5,75.0,6.4
2024-07-30,MOCK_AWS_18,0.0,38.2,28.6,63.0,6.3
2024-07-31,MOCK_AWS_18,0.0,37.7,29.1,76.0,9.6
2024-08-01,MOCK_AWS_18,20.9,31.6,28.8,62.0,7.4
2024-08-02,MOCK_AWS_18,0.0,37.8,30.1,79.0,10.3
2024-08-03,MOCK_AWS_18,0.0,37.8,28.7,78.0,8.6
2024-08-04,MOCK_AWS_18,1.0,37.3,29.0,61.0,4.9
2024-08-05,MOCK_AWS_18,0.0,37.8,28.0,75.0,6.8
2024-08-06,MOCK_AWS_18,0.0,37.7,28.4,84.0,6.3
2024-08-07,MOCK_AWS_18,,,,,
2024-08-08,MOCK_AWS_18,0.0,42.0,31.6,74.0,8.6
2024-08-09,MOCK_AWS_18,0.0,36.7,27.7,84.0,9.8
2024-08-10,MOCK_AWS_18,,,,,
2024-08-11,MOCK_AWS_18,,,,,
2024-08-12,MOCK_AWS_18,0.0,24.9,22.9,65.0,6.9
2024-08-13,MOCK_AWS_18,0.0,35.8,28.0,80.0,14.6
2024-08-14,MOCK_AWS_18,0.0,33.9,24.3,91.0,10.6
2024-08-15,MOCK_AWS_18,0.0,34.7,26.1,69.0,12.7
2024-08-16,MOCK_AWS_18,0.0,31.9,24.2,74.0,11.5
2024-08-17,MOCK_AWS_18,0.0,32.4,24.4,80.0,7.3
2024-08-18,MOCK_AWS_18,0.0,32.6,23.4,78.0,10.4
2024-08-19,MOCK_AWS_18,0.0,34.7,25.4,63.0,7.2
2024-08-20,MOCK_AWS_18,0.0,34.4,26.7,67.0,4.2
2024-08-21,MOCK_AWS_18,0.0,37.0,26.3,84.0,4.2
2024-08-22,MOCK_AWS_18,0.0,35.8,27.3,76.0,6.7
2024-08-23,MOCK_AWS_18,29.4,27.5,25.4,63.0,8.8
2024-08-24,MOCK_AWS_18,0.0,32.6,24.3,88.0,9.7
2024-08-25,MOCK_AWS_18,0.0,34.3,26.1,76.0,8.5
2024-08-26,MOCK_AWS_18,0.0,33.9,24.9,82.0,5.9
2024-08-27,MOCK_AWS_18,0.0,33.7,23.8,82.0,3.7
2024-08-28,MOCK_AWS_18,0.0,30.7,23.2,82.0,8.6
2024-08-29,MOCK_AWS_18,0.0,32.6,23.0,69.0,8.0
2024-08-30,MOCK_AWS_18,0.0,34.5,24.7,79.0,5.1
2024-08-31,MOCK_AWS_18,0.0,33.7,23.6,75.0,6.2
2024-09-01,MOCK_AWS_18,,,,,
2024-09-02,MOCK_AWS_18,,,,,
2024-09-03,MOCK_AWS_18,0.0,33.3,25.1,69.0,5.9
2024-09-04,MOCK_AWS_18,0.0,36.9,26.3,77.0,3.4
2024-09-05,MOCK_AWS_18,0.0,37.9,26.4,74.0,1.3
2024-09-06,MOCK_AWS_18,0.0,38.8,26.7,74.0,5.9
2024-09-07,MOCK_AWS_18,100.9,28.2,24.4,61.0,4.4
2024-09-08,MOCK_AWS_18,8.5,29.7,22.4,65.0,4.7
2024-09-09,MOCK_AWS_18,2.5,33.2,23.9,58.0,5.2
2024-09-10,MOCK_AWS_18,0.0,28.2,24.2,58.0,4.8
2024-09-11,MOCK_AWS_18,0.0,31.6,21.7,71.0,9.2
2024-09-12,MOCK_AWS_18,,,,,
2024-09-13,MOCK_AWS_18,,,,,
2024-09-14,MOCK_AWS_18,0.0,31.9,22.0,76.0,7.3
2024-09-15,MOCK_AWS_18,0.0,30.1,20.0,72.0,11.3
2024-09-16,MOCK_AWS_18,0.0,33.0,22.9,66.0,13.8
2024-09-17,MOCK_AWS_18,0.0,34.2,23.3,76.0,11.8
2024-09-18,MOCK_AWS_18,0.0,36.2,23.6,73.0,9.1
2024-09-19,MOCK_AWS_18,0.0,39.0,25.1,65.0,7.4
2024-09-20,MOCK_AWS_18,0.0,35.2,23.2,75.0,6.9
2024-09-21,MOCK_AWS_18,0.0,35.7,23.1,67.0,7.9
2024-09-22,MOCK_AWS_18,0.0,33.9,22.6,68.0,5.6
2024-09-23,MOCK_AWS_18,17.1,31.3,22.8,61.0,4.6
2024-09-24,MOCK_AWS_18,0.0,37.5,23.1,60.0,4.0
2024-09-25,MOCK_AWS_18,0.0,34.7,22.0,69.0,2.7
2024-09-26,MOCK_AWS_18,0.0,33.0,21.3,58.0,5.0
2024-09-27,MOCK_AWS_18,0.0,33.1,18.9,61.0,5.0
2024-09-28,MOCK_AWS_18,,,,,
2024-09-29,MOCK_AWS_18,0.0,33.7,19.4,74.0,8.3
2024-09-30,MOCK_AWS_18,0.0,30.4,18.1,61.0,7.4
2024-10-01,MOCK_AWS_18,0.0,32.6,20.6,66.0,7.2
2024-10-02,MOCK_AWS_18,0.0,31.1,18.4,66.0,5.8
2024-10-03,MOCK_AWS_18,0.0,31.1,17.0,64.0,7.5
2024-10-04,MOCK_AWS_18,0.0,32.0,17.2,67.0,11.8
2024-10-05,MOCK_AWS_18,0.0,32.8,18.8,57.0,11.8
2024-10-06,MOCK_AWS_18,0.0,33.4,18.7,52.0,4.6
2024-10-07,MOCK_AWS_18,,,,,
2024-10-08,MOCK_AWS_18,0.0,31.7,18.1,59.0,6.0
2024-10-09,MOCK_AWS_18,0.0,33.7,19.8,64.0,6.5
2024-10-10,MOCK_AWS_18,0.0,34.5,18.7,56.0,7.2
2024-10-11,MOCK_AWS_18,0.0,36.3,19.5,58.0,7.4
2024-10-12,MOCK_AWS_18,0.0,34.2,18.9,64.0,6.5
2024-10-13,MOCK_AWS_18,0.0,30.7,16.0,61.0,5.2
2024-10-14,MOCK_AWS_18,0.0,35.4,19.0,58.0,5.9
2024-10-15,MOCK_AWS_18,0.0,30.9,16.5,61.0,1.0
2024-10-16,MOCK_AWS_18,0.0,30.0,15.2,58.0,2.9
2024-10-17,MOCK_AWS_18,0.0,33.8,17.2,64.0,4.8
2024-10-18,MOCK_AWS_18,0.0,33.4,18.5,62.0,3.8
2024-10-19,MOCK_AWS_18,0.0,35.3,17.3,57.0,4.8
2024-10-20,MOCK_AWS_18,0.0,30.2,14.1,50.0,4.9
2024-10-21,MOCK_AWS_18,0.0,29.1,14.0,52.0,4.6
2024-10-22,MOCK_AWS_18,0.0,28.4,14.6,61.0,5.5
2024-10-23,MOCK_AWS_18,0.0,29.4,13.8,61.0,5.3
2024-10-24,MOCK_AWS_18,0.0,28.1,11.7,60.0,5.1
2024-10-25,MOCK_AWS_18,0.0,30.8,15.4,61.0,4.1
2024-10-26,MOCK_AWS_18,0.0,32.9,18.1,62.0,8.0
2024-10-27,MOCK_AWS_18,0.0,29.6,15.4,61.0,7.1
2024-10-28,MOCK_AWS_18,0.0,31.6,15.0,59.0,5.8
2024-10-29,MOCK_AWS_18,0.0,28.5,13.8,66.0,5.7
2024-10-30,MOCK_AWS_18,0.0,30.8,14.7,60.0,2.8
2024-10-31,MOCK_AWS_18,0.0,30.2,14.5,53.0,5.6
2024-11-01,MOCK_AWS_18,0.0,28.9,12.2,67.0,4.1
2024-11-02,MOCK_AWS_18,0.0,30.9,15.2,52.0,3.5
2024-11-03,MOCK_AWS_18,0.0,32.5,15.1,59.0,2.1
2024-11-04,MOCK_AWS_18,0.0,27.9,11.6,55.0,2.5
2024-11-05,MOCK_AWS_18,0.0,28.3,11.1,54.0,3.8
2024-11-06,MOCK_AWS_18,0.0,27.8,12.2,51.0,3.2
2024-11-07,MOCK_AWS_18,0.0,24.6,10.0,56.0,3.1
2024-11-08,MOCK_AWS_18,0.0,24.0,6.9,57.0,4.1
2024-11-09,MOCK_AWS_18,0.0,24.0,8.1,59.0,4.9
2024-11-10,MOCK_AWS_18,0.0,28.9,10.3,63.0,4.1
2024-11-11,MOCK_AWS_18,0.0,29.5,12.3,54.0,3.1
2024-11-12,MOCK_AWS_18,0.0,32.5,14.4,64.0,4.4
2024-11-13,MOCK_AWS_18,,,,,
2024-11-14,MOCK_AWS_18,0.0,29.6,11.9,64.0,4.3
2024-11-15,MOCK_AWS_18,0.0,29.9,11.9,56.0,4.5
2024-11-16,MOCK_AWS_18,0.0,29.4,13.2,60.0,4.3
2024-11-17,MOCK_AWS_18,0.0,26.7,11.3,59.0,4.4
