source,block_id,valid_date,issue_date,lead_day,rain_mm,tmax_c,tmin_c,rh_mean_pct,wind_kmh
mock_nwp_b,MB02,2023-04-30,2023-04-26,4,0.73,41.56,21.74,29.8,8.72
mock_nwp_b,MB03,2023-04-30,2023-04-26,4,0.0,43.88,27.66,42.9,9.4
mock_nwp_b,MB04,2023-04-30,2023-04-26,4,0.0,42.3,23.55,51.2,11.28
mock_nwp_b,MB05,2023-04-30,2023-04-26,4,0.0,40.82,29.47,46.2,9.47
mock_nwp_b,MB06,2023-04-30,2023-04-26,4,0.0,41.89,28.22,29.6,14.48
mock_nwp_b,MB01,2023-05-01,2023-04-27,4,1.78,37.48,24.64,62.1,8.63
mock_nwp_b,MB02,2023-05-01,2023-04-27,4,7.66,38.68,25.17,25.9,4.97
mock_nwp_b,MB03,2023-05-01,2023-04-27,4,2.34,41.15,21.86,31.8,10.73
mock_nwp_b,MB04,2023-05-01,2023-04-27,4,0.0,40.43,24.3,56.4,18.42
mock_nwp_b,MB05,2023-05-01,2023-04-27,4,0.0,41.36,26.28,53.9,8.74
mock_nwp_b,MB06,2023-05-01,2023-04-27,4,0.0,40.27,22.62,41.7,9.84
mock_nwp_b,MB01,2023-05-02,2023-04-28,4,0.0,40.04,24.65,19.6,6.37
mock_nwp_b,MB02,2023-05-02,2023-04-28,4,0.0,42.37,25.79,50.8,13.72
mock_nwp_b,MB03,2023-05-02,2023-04-28,4,0.0,38.48,24.13,27.5,13.41
mock_nwp_b,MB04,2023-05-02,2023-04-28,4,0.0,40.19,26.07,56.9,20.71
mock_nwp_b,MB05,2023-05-02,2023-04-28,4,0.0,38.52,23.91,36.3,9.76
mock_nwp_b,MB06,2023-05-02,2023-04-28,4,0.0,39.9,26.12,40.6,13.18
mock_nwp_b,MB01,2023-05-03,2023-04-29,4,0.0,42.69,22.89,33.2,16.08
mock_nwp_b,MB02,2023-05-03,2023-04-29,4,0.0,38.02,25.89,53.4,7.62
mock_nwp_b,MB03,2023-05-03,2023-04-29,4,0.0,38.9,31.33,51.0,9.87
mock_nwp_b,MB04,2023-05-03,2023-04-29,4,0.0,37.63,23.46,44.6,15.28
mock_nwp_b,MB05,2023-05-03,2023-04-29,4,0.0,36.8,27.05,54.0,19.99
mock_nwp_b,MB06,2023-05-03,2023-04-29,4,1.4,40.2,25.15,51.8,12.56
mock_nwp_b,MB01,2023-05-04,2023-04-30,4,0.0,40.63,22.9,46.1,25.75
mock_nwp_b,MB02,2023-05-04,2023-04-30,4,0.0,37.92,27.37,50.5,14.55
mock_nwp_b,MB03,2023-05-04,2023-04-30,4,0.0,38.59,24.09,37.2,8.39
mock_nwp_b,MB04,2023-05-04,2023-04-30,4,4.44,33.98,25.27,36.3,26.05
mock_nwp_b,MB05,2023-05-04,2023-04-30,4,0.0,35.88,24.38,42.5,12.78
mock_nwp_b,MB06,2023-05-04,2023-04-30,4,10.83,35.35,26.7,9.5,14.84
mock_nwp_b,MB01,2023-05-05,2023-05-01,4,0.0,40.9,29.27,51.2,14.81
mock_nwp_b,MB02,2023-05-05,2023-05-01,4,0.0,41.13,27.01,50.6,8.64
mock_nwp_b,MB03,2023-05-05,2023-05-01,4,0.1,44.83,30.32,29.7,25.67
mock_nwp_b,MB04,2023-05-05,2023-05-01,4,0.97,38.21,24.51,44.8,27.35
mock_nwp_b,MB05,2023-05-05,2023-05-01,4,0.0,38.65,25.8,20.1,27.06
mock_nwp_b,MB06,2023-05-05,2023-05-01,4,0.44,44.84,25.65,41.9,33.62
mock_nwp_b,MB01,2023-05-06,2023-05-02,4,0.0,45.06,23.01,42.7,47.05
mock_nwp_b,MB02,2023-05-06,2023-05-02,4,0.0,43.28,24.85,49.5,27.25
mock_nwp_b,MB03,2023-05-06,2023-05-02,4,0.0,41.55,28.19,36.6,28.7
mock_nwp_b,MB04,2023-05-06,2023-05-02,4,0.0,48.47,26.8,45.4,33.97
mock_nwp_b,MB05,2023-05-06,2023-05-02,4,0.0,46.32,25.57,52.1,14.11
mock_nwp_b,MB06,2023-05-06,2023-05-02,4,0.0,45.09,29.98,51.9,19.3
mock_nwp_b,MB01,2023-05-07,2023-05-03,4,0.0,46.81,27.82,43.9,18.42
mock_nwp_b,MB02,2023-05-07,2023-05-03,4,0.0,48.07,30.56,45.9,16.81
mock_nwp_b,MB03,2023-05-07,2023-05-03,4,0.0,44.9,31.5,37.4,23.36
mock_nwp_b,MB04,2023-05-07,2023-05-03,4,0.0,43.2,28.63,41.8,14.91
mock_nwp_b,MB05,2023-05-07,2023-05-03,4,0.0,43.39,24.57,35.9,39.62
mock_nwp_b,MB06,2023-05-07,2023-05-03,4,0.0,47.33,30.22,44.6,42.96
mock_nwp_b,MB01,2023-05-08,2023-05-04,4,0.7,40.67,27.03,26.9,23.57
mock_nwp_b,MB02,2023-05-08,2023-05-04,4,0.0,43.51,29.08,65.5,29.13
mock_nwp_b,MB03,2023-05-08,2023-05-04,4,0.0,42.21,28.23,52.5,26.17
mock_nwp_b,MB04,2023-05-08,2023-05-04,4,0.0,43.43,32.32,37.1,25.89
mock_nwp_b,MB05,2023-05-08,2023-05-04,4,0.36,43.88,26.04,30.4,19.11
mock_nwp_b,MB06,2023-05-08,2023-05-04,4,0.0,45.75,26.45,43.1,33.23
mock_nwp_b,MB01,2023-05-09,2023-05-05,4,0.0,46.04,27.17,52.4,24.64
mock_nwp_b,MB02,2023-05-09,2023-05-05,4,2.35,44.26,27.5,55.3,19.27
mock_nwp_b,MB03,2023-05-09,2023-05-05,4,0.0,43.47,27.01,32.6,20.96
mock_nwp_b,MB04,2023-05-09,2023-05-05,4,5.11,42.52,26.33,49.7,41.73
mock_nwp_b,MB05,2023-05-09,2023-05-05,4,0.0,43.9,29.06,59.6,17.54
mock_nwp_b,MB06,2023-05-09,2023-05-05,4,0.0,41.18,27.31,54.8,28.21
mock_nwp_b,MB01,2023-05-10,2023-05-06,4,0.0,40.89,28.0,44.0,52.05
mock_nwp_b,MB02,2023-05-10,2023-05-06,4,0.0,39.99,30.51,70.1,27.89
mock_nwp_b,MB03,2023-05-10,2023-05-06,4,0.0,46.0,24.94,34.1,27.21
mock_nwp_b,MB04,2023-05-10,2023-05-06,4,0.0,46.14,26.58,43.0,30.39
mock_nwp_b,MB05,2023-05-10,2023-05-06,4,0.0,42.78,29.42,43.2,22.48
mock_nwp_b,MB06,2023-05-10,2023-05-06,4,0.0,41.11,24.24,30.3,28.62
mock_nwp_b,MB01,2023-05-11,2023-05-07,4,0.0,40.04,23.11,43.7,26.59
mock_nwp_b,MB02,2023-05-11,2023-05-07,4,0.0,44.11,26.87,35.0,14.21
mock_nwp_b,MB03,2023-05-11,2023-05-07,4,0.0,36.54,26.29,31.8,9.92
mock_nwp_b,MB04,2023-05-11,2023-05-07,4,0.0,38.86,22.39,37.6,22.92
mock_nwp_b,MB05,2023-05-11,2023-05-07,4,0.0,38.84,24.68,30.9,17.91
mock_nwp_b,MB06,2023-05-11,2023-05-07,4,0.0,44.95,25.8,44.2,23.31
mock_nwp_b,MB01,2023-05-12,2023-05-08,4,0.0,43.79,30.86,30.7,19.42
mock_nwp_b,MB02,2023-05-12,2023-05-08,4,0.0,42.96,24.34,19.2,42.15
mock_nwp_b,MB03,2023-05-12,2023-05-08,4,0.0,41.11,26.88,43.5,13.76
mock_nwp_b,MB04,2023-05-12,2023-05-08,4,0.16,41.86,25.69,25.2,12.35
mock_nwp_b,MB05,2023-05-12,2023-05-08,4,0.0,44.85,27.96,33.6,16.94
mock_nwp_b,MB06,2023-05-12,2023-05-08,4,0.0,43.07,26.15,39.8,10.34
mock_nwp_b,MB01,2023-05-13,2023-05-09,4,0.0,45.15,26.06,42.0,8.08
mock_nwp_b,MB02,2023-05-13,2023-05-09,4,0.0,42.68,28.54,57.4,5.69
mock_nwp_b,MB03,2023-05-13,2023-05-09,4,0.0,46.41,33.4,54.3,14.72
mock_nwp_b,MB04,2023-05-13,2023-05-09,4,0.0,41.57,24.74,59.1,5.2
mock_nwp_b,MB05,2023-05-13,2023-05-09,4,143.21,35.28,25.19,21.1,10.04
mock_nwp_b,MB06,2023-05-13,2023-05-09,4,0.0,42.62,24.88,58.2,16.31
mock_nwp_b,MB01,2023-05-14,2023-05-10,4,0.0,36.99,19.36,35.5,10.37
mock_nwp_b,MB02,2023-05-14,2023-05-10,4,0.84,43.48,28.83,32.8,10.55
mock_nwp_b,MB03,2023-05-14,2023-05-10,4,2.0,39.39,19.03,52.3,12.97
mock_nwp_b,MB04,2023-05-14,2023-05-10,4,0.0,43.43,24.12,50.9,9.78
mock_nwp_b,MB05,2023-05-14,2023-05-10,4,0.0,42.26,29.42,64.5,24.15
mock_nwp_b,MB06,2023-05-14,2023-05-10,4,2.72,39.42,26.71,13.9,15.33
mock_nwp_b,MB01,2023-05-15,2023-05-11,4,0.92,41.95,27.0,42.8,8.11
mock_nwp_b,MB02,2023-05-15,2023-05-11,4,0.0,44.93,22.76,34.5,6.72
mock_nwp_b,MB03,2023-05-15,2023-05-11,4,21.33,40.31,27.38,42.2,5.7
mock_nwp_b,MB04,2023-05-15,2023-05-11,4,0.0,44.14,29.03,50.2,7.31
mock_nwp_b,MB05,2023-05-15,2023-05-11,4,8.89,44.8,29.07,30.7,5.23
mock_nwp_b,MB06,2023-05-15,2023-05-11,4,0.0,43.84,28.94,28.7,9.6
mock_nwp_b,MB01,2023-05-16,2023-05-12,4,0.0,49.5,27.88,61.6,9.57
mock_nwp_b,MB02,2023-05-16,2023-05-12,4,0.0,42.34,26.29,42.9,11.64
mock_nwp_b,MB03,2023-05-16,2023-05-12,4,0.0,42.57,27.84,36.5,10.08
mock_nwp_b,MB04,2023-05-16,2023-05-12,4,0.0,44.97,30.43,41.8,11.16
mock_nwp_b,MB05,2023-05-16,2023-05-12,4,0.0,45.99,27.74,51.5,12.44
mock_nwp_b,MB06,2023-05-16,2023-05-12,4,0.0,42.15,30.43,48.7,8.04
mock_nwp_b,MB01,2023-05-17,2023-05-13,4,0.0,42.82,29.51,52.0,7.33
mock_nwp_b,MB02,2023-05-17,2023-05-13,4,0.0,43.24,27.63,59.7,7.1
mock_nwp_b,MB03,2023-05-17,2023-05-13,4,0.0,45.0,25.78,53.9,5.63
mock_nwp_b,MB04,2023-05-17,2023-05-13,4,0.0,44.35,27.22,43.2,6.5
mock_nwp_b,MB05,2023-05-17,2023-05-13,4,5.63,42.81,28.54,51.5,6.89
mock_nwp_b,MB06,2023-05-17,2023-05-13,4,0.0,41.66,26.14,42.8,8.66
mock_nwp_b,MB01,2023-05-18,2023-05-14,4,0.0,40.18,24.42,73.3,11.34
mock_nwp_b,MB02,2023-05-18,2023-05-14,4,0.0,41.31,27.69,37.1,16.66
mock_nwp_b,MB03,2023-05-18,2023-05-14,4,0.0,40.15,27.71,30.7,18.97
mock_nwp_b,MB04,2023-05-18,2023-05-14,4,0.0,40.36,24.7,45.9,7.91
mock_nwp_b,MB05,2023-05-18,2023-05-14,4,0.0,43.13,24.07,38.0,13.61
mock_nwp_b,MB06,2023-05-18,2023-05-14,4,1.03,38.23,27.7,51.0,10.27
mock_nwp_b,MB01,2023-05-19,2023-05-15,4,0.0,41.65,28.64,50.3,12.91
mock_nwp_b,MB02,2023-05-19,2023-05-15,4,0.0,42.99,28.67,38.2,17.33
mock_nwp_b,MB03,2023-05-19,2023-05-15,4,0.0,42.82,30.23,33.5,21.39
mock_nwp_b,MB04,2023-05-19,2023-05-15,4,0.45,44.06,24.28,42.5,19.43
mock_nwp_b,MB05,2023-05-19,2023-05-15,4,0.0,43.89,29.76,53.0,17.0
mock_nwp_b,MB06,2023-05-19,2023-05-15,4,0.0,42.45,27.52,28.5,10.3
mock_nwp_b,MB01,2023-05-20,2023-05-16,4,0.0,37.36,25.82,21.6,9.06
mock_nwp_b,MB02,2023-05-20,2023-05-16,4,0.0,42.08,26.05,38.4,21.04
mock_nwp_b,MB03,2023-05-20,2023-05-16,4,0.0,40.19,28.18,38.3,8.78
mock_nwp_b,MB04,2023-05-20,2023-05-16,4,0.0,40.13,25.47,51.8,15.65
mock_nwp_b,MB05,2023-05-20,2023-05-16,4,0.0,39.05,27.85,61.4,23.62
mock_nwp_b,MB06,2023-05-20,2023-05-16,4,5.67,37.29,29.41,32.6,26.64
mock_nwp_b,MB01,2023-05-21,2023-05-17,4,0.0,43.14,27.71,38.5,28.64
mock_nwp_b,MB02,2023-05-21,2023-05-17,4,0.0,43.03,29.63,36.8,30.1
mock_nwp_b,MB03,2023-05-21,2023-05-17,4,0.0,42.75,32.03,42.3,22.56
mock_nwp_b,MB04,2023-05-21,2023-05-17,4,0.0,45.66,28.74,25.8,22.34
mock_nwp_b,MB05,2023-05-21,2023-05-17,4,0.0,40.73,29.23,44.0,24.15
mock_nwp_b,MB06,2023-05-21,2023-05-17,4,0.0,43.71,30.34,48.6,29.02
mock_nwp_b,MB01,2023-05-22,2023-05-18,4,0.0,44.9,26.33,34.9,19.16
mock_nwp_b,MB02,2023-05-22,2023-05-18,4,0.0,39.76,26.56,33.4,25.81
mock_nwp_b,MB03,2023-05-22,2023-05-18,4,0.0,42.17,26.91,18.6,8.97
mock_nwp_b,MB04,2023-05-22,2023-05-18,4,0.0,40.82,23.93,54.5,10.34
mock_nwp_b,MB05,2023-05-22,2023-05-18,4,0.0,42.72,26.05,45.7,27.04
mock_nwp_b,MB06,2023-05-22,2023-05-18,4,0.0,43.39,23.83,47.2,12.23
mock_nwp_b,MB01,2023-05-23,2023-05-19,4,2.04,41.95,26.11,52.5,13.04
mock_nwp_b,MB02,2023-05-23,2023-05-19,4,0.0,38.22,26.62,54.7,17.38
mock_nwp_b,MB03,2023-05-23,2023-05-19,4,0.0,36.32,25.32,41.0,9.76
mock_nwp_b,MB04,2023-05-23,2023-05-19,4,0.0,37.86,24.79,33.0,18.12
mock_nwp_b,MB05,2023-05-23,2023-05-19,4,0.0,37.32,24.86,46.7,12.62
mock_nwp_b,MB06,2023-05-23,2023-05-19,4,0.0,37.34,25.31,61.5,10.57
mock_nwp_b,MB01,2023-05-24,2023-05-20,4,0.0,39.8,26.08,42.1,12.02
mock_nwp_b,MB02,2023-05-24,2023-05-20,4,0.0,44.58,31.31,37.1,19.05
mock_nwp_b,MB03,2023-05-24,2023-05-20,4,0.0,44.6,30.32,60.7,10.74
mock_nwp_b,MB04,2023-05-24,2023-05-20,4,0.0,40.26,25.11,54.0,8.39
mock_nwp_b,MB05,2023-05-24,2023-05-20,4,0.32,40.03,26.36,35.5,9.67
mock_nwp_b,MB06,2023-05-24,2023-05-20,4,0.0,44.67,26.61,41.5,8.34
mock_nwp_b,MB01,2023-05-25,2023-05-21,4,11.04,38.11,24.68,31.0,16.69
mock_nwp_b,MB02,2023-05-25,2023-05-21,4,2.1,36.96,24.54,47.5,7.7
mock_nwp_b,MB03,2023-05-25,2023-05-21,4,0.0,40.73,24.39,33.1,6.06
mock_nwp_b,MB04,2023-05-25,2023-05-21,4,0.0,38.54,26.57,59.1,11.77
mock_nwp_b,MB05,2023-05-25,2023-05-21,4,0.0,40.79,22.88,25.3,24.38
mock_nwp_b,MB06,2023-05-25,2023-05-21,4,0.0,38.65,22.85,48.0,9.91
mock_nwp_b,MB01,2023-05-26,2023-05-22,4,2.78,39.58,26.09,32.4,16.35
mock_nwp_b,MB02,2023-05-26,2023-05-22,4,0.0,44.44,28.34,43.5,18.89
mock_nwp_b,MB03,2023-05-26,2023-05-22,4,0.0,42.48,23.26,59.7,11.71
mock_nwp_b,MB04,2023-05-26,2023-05-22,4,0.0,38.31,24.73,34.7,16.73
mock_nwp_b,MB05,2023-05-26,2023-05-22,4,2.33,38.97,24.89,28.0,5.23
mock_nwp_b,MB06,2023-05-26,2023-05-22,4,0.0,37.09,29.5,37.8,14.15
mock_nwp_b,MB01,2023-05-27,2023-05-23,4,0.0,40.82,25.04,39.5,15.52
mock_nwp_b,MB02,2023-05-27,2023-05-23,4,0.0,37.4,25.97,39.5,11.02
mock_nwp_b,MB03,2023-05-27,2023-05-23,4,0.0,38.43,23.48,42.3,19.58
mock_nwp_b,MB04,2023-05-27,2023-05-23,4,11.78,40.55,29.02,40.3,9.97
mock_nwp_b,MB05,2023-05-27,2023-05-23,4,0.0,34.81,26.15,67.6,9.3
mock_nwp_b,MB06,2023-05-27,2023-05-23,4,0.0,38.21,28.82,44.7,17.16
mock_nwp_b,MB01,2023-05-28,2023-05-24,4,3.25,39.51,27.44,34.1,7.66
mock_nwp_b,MB02,2023-05-28,2023-05-24,4,0.0,40.72,26.35,40.5,6.54
mock_nwp_b,MB03,2023-05-28,2023-05-24,4,0.23,42.1,27.66,34.4,5.86
mock_nwp_b,MB04,2023-05-28,2023-05-24,4,0.0,43.38,25.26,40.1,6.56
mock_nwp_b,MB05,2023-05-28,2023-05-24,4,0.0,41.18,27.73,54.3,9.31
mock_nwp_b,MB06,2023-05-28,2023-05-24,4,0.0,41.3,25.1,40.5,9.05
mock_nwp_b,MB01,2023-05-29,2023-05-25,4,0.0,42.01,25.98,56.5,22.31
mock_nwp_b,MB02,2023-05-29,2023-05-25,4,0.0,38.58,27.16,48.2,19.06
mock_nwp_b,MB03,2023-05-29,2023-05-25,4,2.1,39.69,26.03,45.6,12.79
mock_nwp_b,MB04,2023-05-29,2023-05-25,4,0.0,40.36,27.03,69.5,12.78
mock_nwp_b,MB05,2023-05-29,2023-05-25,4,0.0,42.42,28.87,25.1,6.47
mock_nwp_b,MB06,2023-05-29,2023-05-25,4,0.0,44.64,26.31,70.9,17.4
mock_nwp_b,MB01,2023-05-30,2023-05-26,4,8.85,37.99,24.9,46.8,4.69
mock_nwp_b,MB02,2023-05-30,2023-05-26,4,0.0,40.92,26.86,21.2,10.74
mock_nwp_b,MB03,2023-05-30,2023-05-26,4,5.21,38.42,26.3,34.1,12.62
mock_nwp_b,MB04,2023-05-30,2023-05-26,4,5.57,40.8,31.7,30.0,13.23
mock_nwp_b,MB05,2023-05-30,2023-05-26,4,0.0,39.65,26.01,43.1,9.36
mock_nwp_b,MB06,2023-05-30,2023-05-26,4,5.55,43.67,27.69,59.3,9.05
mock_nwp_b,MB01,2023-05-31,2023-05-27,4,0.0,39.17,25.3,48.0,8.62
mock_nwp_b,MB02,2023-05-31,2023-05-27,4,0.0,34.72,23.48,41.2,19.51
mock_nwp_b,MB03,2023-05-31,2023-05-27,4,3.76,29.35,25.97,30.1,6.28
mock_nwp_b,MB04,2023-05-31,2023-05-27,4,0.0,36.72,27.25,53.3,9.04
mock_nwp_b,MB05,2023-05-31,2023-05-27,4,0.0,33.09,26.45,42.7,11.57
mock_nwp_b,MB06,2023-05-31,2023-05-27,4,0.0,36.89,19.46,65.2,14.48
mock_nwp_b,MB01,2023-06-01,2023-05-28,4,0.0,38.73,26.32,34.4,21.29
mock_nwp_b,MB02,2023-06-01,2023-05-28,4,0.0,40.48,26.97,49.2,13.58
mock_nwp_b,MB03,2023-06-01,2023-05-28,4,0.0,40.59,30.23,34.4,13.75
mock_nwp_b,MB04,2023-06-01,2023-05-28,4,0.0,41.71,25.79,38.9,21.26
mock_nwp_b,MB05,2023-06-01,2023-05-28,4,0.0,38.33,25.41,46.9,12.78
mock_nwp_b,MB06,2023-06-01,2023-05-28,4,0.0,40.97,27.36,21.9,19.64
mock_nwp_b,MB01,2023-06-02,2023-05-29,4,0.0,39.98,31.72,60.7,11.06
mock_nwp_b,MB02,2023-06-02,2023-05-29,4,0.0,42.25,26.58,46.3,10.73
mock_nwp_b,MB03,2023-06-02,2023-05-29,4,0.0,38.56,30.92,12.1,9.9
mock_nwp_b,MB04,2023-06-02,2023-05-29,4,0.0,43.26,27.23,48.3,7.72
mock_nwp_b,MB05,2023-06-02,2023-05-29,4,2.17,40.14,28.3,65.8,11.35
mock_nwp_b,MB06,2023-06-02,2023-05-29,4,3.46,46.14,30.55,56.5,15.13
mock_nwp_b,MB01,2023-06-03,2023-05-30,4,10.64,42.83,29.7,55.1,19.7
mock_nwp_b,MB02,2023-06-03,2023-05-30,4,0.23,45.75,29.51,62.3,22.06
mock_nwp_b,MB03,2023-06-03,2023-05-30,4,2.7,49.13,30.62,62.5,31.73
mock_nwp_b,MB04,2023-06-03,2023-05-30,4,0.0,47.1,32.26,61.1,28.39
mock_nwp_b,MB05,2023-06-03,2023-05-30,4,0.0,48.39,32.48,60.7,11.3
mock_nwp_b,MB06,2023-06-03,2023-05-30,4,0.0,45.56,33.48,40.3,30.18
mock_nwp_b,MB01,2023-06-04,2023-05-31,4,0.0,45.45,30.77,74.0,33.44
mock_nwp_b,MB02,2023-06-04,2023-05-31,4,0.0,46.73,30.55,51.1,15.23
mock_nwp_b,MB03,2023-06-04,2023-05-31,4,0.0,47.02,35.24,45.8,13.96
mock_nwp_b,MB04,2023-06-04,2023-05-31,4,0.0,45.22,29.47,36.8,12.22
mock_nwp_b,MB05,2023-06-04,2023-05-31,4,0.0,48.92,28.52,28.9,17.34
mock_nwp_b,MB06,2023-06-04,2023-05-31,4,0.0,46.18,37.93,55.7,13.91
mock_nwp_b,MB01,2023-06-05,2023-06-01,4,0.0,50.68,36.45,57.2,30.93
mock_nwp_b,MB02,2023-06-05,2023-06-01,4,0.0,46.19,30.44,55.9,24.65
mock_nwp_b,MB03,2023-06-05,2023-06-01,4,0.0,46.35,33.08,46.4,19.0
mock_nwp_b,MB04,2023-06-05,2023-06-01,4,0.0,43.64,35.49,43.2,19.0
mock_nwp_b,MB05,2023-06-05,2023-06-01,4,0.0,49.05,34.53,55.3,24.52
mock_nwp_b,MB06,2023-06-05,2023-06-01,4,1.16,47.24,34.4,37.8,61.63
mock_nwp_b,MB01,2023-06-06,2023-06-02,4,0.0,46.44,31.6,46.0,27.03
mock_nwp_b,MB02,2023-06-06,2023-06-02,4,0.0,46.97,33.87,69.9,16.39
mock_nwp_b,MB03,2023-06-06,2023-06-02,4,3.2,45.11,33.47,73.1,13.31
mock_nwp_b,MB04,2023-06-06,2023-06-02,4,0.0,48.81,33.97,51.8,10.51
mock_nwp_b,MB05,2023-06-06,2023-06-02,4,0.0,46.43,33.89,44.3,9.93
mock_nwp_b,MB06,2023-06-06,2023-06-02,4,0.0,47.9,32.27,64.1,10.26
mock_nwp_b,MB01,2023-06-07,2023-06-03,4,0.0,46.05,31.02,38.7,11.19
mock_nwp_b,MB02,2023-06-07,2023-06-03,4,0.0,43.76,31.75,36.8,9.37
mock_nwp_b,MB03,2023-06-07,2023-06-03,4,0.0,46.07,34.86,71.1,8.31
mock_nwp_b,MB04,2023-06-07,2023-06-03,4,0.0,42.97,28.87,42.1,13.95
mock_nwp_b,MB05,2023-06-07,2023-06-03,4,0.0,44.53,29.14,43.7,11.38
mock_nwp_b,MB06,2023-06-07,2023-06-03,4,0.21,45.29,30.03,76.1,3.1
mock_nwp_b,MB01,2023-06-08,2023-06-04,4,0.0,46.73,30.29,49.6,8.78
mock_nwp_b,MB02,2023-06-08,2023-06-04,4,0.0,40.24,33.11,62.5,5.15
mock_nwp_b,MB03,2023-06-08,2023-06-04,4,13.51,40.26,32.1,63.9,7.95
mock_nwp_b,MB04,2023-06-08,2023-06-04,4,0.0,40.88,34.17,50.1,20.44
mock_nwp_b,MB05,2023-06-08,2023-06-04,4,0.0,40.94,24.99,51.2,9.08
mock_nwp_b,MB06,2023-06-08,2023-06-04,4,0.0,40.75,31.56,55.8,4.07
mock_nwp_b,MB01,2023-06-09,2023-06-05,4,0.0,38.45,26.56,54.0,9.83
mock_nwp_b,MB02,2023-06-09,2023-06-05,4,0.0,37.77,33.51,52.2,7.64
mock_nwp_b,MB03,2023-06-09,2023-06-05,4,0.0,40.85,27.02,55.8,8.77
mock_nwp_b,MB04,2023-06-09,2023-06-05,4,0.0,40.29,27.77,37.3,6.85
mock_nwp_b,MB05,2023-06-09,2023-06-05,4,3.88,43.54,26.18,47.8,5.4
mock_nwp_b,MB06,2023-06-09,2023-06-05,4,4.53,41.92,26.11,37.4,13.66
mock_nwp_b,MB01,2023-06-10,2023-06-06,4,0.0,39.53,25.89,55.8,15.13
mock_nwp_b,MB02,2023-06-10,2023-06-06,4,0.0,42.07,32.21,17.0,17.33
mock_nwp_b,MB03,2023-06-10,2023-06-06,4,0.0,43.36,32.87,51.3,14.87
mock_nwp_b,MB04,2023-06-10,2023-06-06,4,0.0,40.56,29.07,69.1,16.38
mock_nwp_b,MB05,2023-06-10,2023-06-06,4,8.9,41.43,28.36,73.0,17.32
mock_nwp_b,MB06,2023-06-10,2023-06-06,4,0.0,44.93,24.79,59.4,6.48
mock_nwp_b,MB01,2023-06-11,2023-06-07,4,3.13,40.77,29.82,61.0,14.25
mock_nwp_b,MB02,2023-06-11,2023-06-07,4,0.0,42.76,29.47,46.3,19.72
mock_nwp_b,MB03,2023-06-11,2023-06-07,4,4.02,35.78,29.84,27.0,17.23
mock_nwp_b,MB04,2023-06-11,2023-06-07,4,0.0,42.35,31.33,53.5,21.0
mock_nwp_b,MB05,2023-06-11,2023-06-07,4,0.0,39.99,27.1,64.1,19.61
mock_nwp_b,MB06,2023-06-11,2023-06-07,4,0.0,40.44,32.48,40.9,9.13
mock_nwp_b,MB01,2023-06-12,2023-06-08,4,0.0,41.78,30.14,58.8,23.78
mock_nwp_b,MB02,2023-06-12,2023-06-08,4,0.0,40.23,28.9,53.6,19.02
mock_nwp_b,MB03,2023-06-12,2023-06-08,4,0.0,44.41,28.2,52.1,8.21
mock_nwp_b,MB04,2023-06-12,2023-06-08,4,0.0,43.58,34.64,49.7,12.04
mock_nwp_b,MB05,2023-06-12,2023-06-08,4,2.09,41.3,28.5,61.0,9.53
mock_nwp_b,MB06,2023-06-12,2023-06-08,4,0.0,37.77,29.17,51.6,22.49
mock_nwp_b,MB01,2023-06-13,2023-06-09,4,0.0,40.65,29.19,55.3,10.98
mock_nwp_b,MB02,2023-06-13,2023-06-09,4,0.0,42.32,29.16,46.9,28.12
mock_nwp_b,MB03,2023-06-13,2023-06-09,4,3.62,43.52,30.81,48.3,14.8
mock_nwp_b,MB04,2023-06-13,2023-06-09,4,6.79,44.01,31.79,59.0,27.99
mock_nwp_b,MB05,2023-06-13,2023-06-09,4,0.0,39.28,29.88,45.9,14.32
mock_nwp_b,MB06,2023-06-13,2023-06-09,4,0.0,42.96,33.14,54.2,18.43
mock_nwp_b,MB01,2023-06-14,2023-06-10,4,0.0,37.93,27.85,40.4,15.69
mock_nwp_b,MB02,2023-06-14,2023-06-10,4,0.0,37.77,28.51,66.1,22.28
mock_nwp_b,MB03,2023-06-14,2023-06-10,4,0.0,40.54,29.24,44.0,19.14
mock_nwp_b,MB04,2023-06-14,2023-06-10,4,0.0,40.23,27.58,44.3,12.57
mock_nwp_b,MB05,2023-06-14,2023-06-10,4,0.0,44.06,29.34,45.0,12.73
mock_nwp_b,MB06,2023-06-14,2023-06-10,4,0.0,40.7,31.17,76.6,8.96
mock_nwp_b,MB01,2023-06-15,2023-06-11,4,0.0,42.2,27.83,45.5,23.54
mock_nwp_b,MB02,2023-06-15,2023-06-11,4,0.0,40.78,30.14,70.1,11.99
mock_nwp_b,MB03,2023-06-15,2023-06-11,4,0.0,37.65,25.46,51.0,31.51
mock_nwp_b,MB04,2023-06-15,2023-06-11,4,0.0,40.74,23.84,41.5,21.65
mock_nwp_b,MB05,2023-06-15,2023-06-11,4,0.0,37.77,28.85,61.6,22.25
mock_nwp_b,MB06,2023-06-15,2023-06-11,4,0.0,37.88,27.46,61.3,15.49
mock_nwp_b,MB01,2023-06-16,2023-06-12,4,0.0,42.18,27.51,54.7,17.35
mock_nwp_b,MB02,2023-06-16,2023-06-12,4,0.98,41.44,27.84,26.7,32.59
mock_nwp_b,MB03,2023-06-16,2023-06-12,4,0.0,39.07,27.01,48.8,13.23
